Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
12/19/2000,85.60248119,87.21800337,84.01725006,84.01725006,9616600,19,1,51,12,2000
12/20/2000,83.11863932,83.32057965,81.48292266,81.58389282,9994300,20,2,51,12,2000
12/21/2000,81.42232223,83.27007582,81.11941181,82.14930725,14331500,21,3,51,12,2000
12/22/2000,83.36093132,84.72402795,83.2599612,84.61296082,10182900,22,4,51,12,2000
12/26/2000,84.55237723,85.52169037,84.1888848,85.52169037,4665300,26,1,52,12,2000
12/27/2000,85.13804913,86.42037032,84.81494458,86.14775085,4854100,27,2,52,12,2000
12/28/2000,85.82459067,86.51118739,85.68323252,86.41021729,8358700,28,3,52,12,2000
12/29/2000,86.63235567,86.77371382,84.77450562,84.77450562,8774600,29,4,52,12,2000
1/2/2001,85.29954384,85.40051395,82.43199289,83.23975372,8737500,2,1,1,1,2001
1/3/2001,82.91667551,87.8844062,82.49260094,87.23819733,19431600,3,2,1,1,2001
1/4/2001,87.19781333,87.54111181,85.94578359,86.29917908,9219000,4,3,1,1,2001
1/5/2001,86.2486987,86.34966885,83.4821167,83.4821167,12911400,5,4,1,1,2001
1/8/2001,83.92641657,84.12835693,82.512834,84.12835693,6625300,8,0,2,1,2001
1/9/2001,84.68366677,84.97648021,83.63357718,83.90619659,5702400,9,1,2,1,2001
1/10/2001,83.36094546,85.38034821,83.23978129,85.38034821,8746100,10,2,2,1,2001
1/11/2001,84.71393406,86.25877696,84.71393406,85.46111298,7245100,11,3,2,1,2001
1/12/2001,85.74386744,86.41027055,84.83513592,85.29959869,7244000,12,4,2,1,2001
1/16/2001,85.29957933,86.06695244,84.98657187,85.84481812,8542200,16,1,3,1,2001
1/17/2001,87.13723598,87.26849717,85.71355693,86.23860168,7851400,17,2,3,1,2001
1/18/2001,86.22851939,87.69258676,85.90541487,87.09686279,8107000,18,3,3,1,2001
1/19/2001,88.00558938,88.00558938,86.51123105,86.60210419,7782500,19,4,3,1,2001
1/22/2001,86.75356053,87.74306808,86.30929183,87.17763519,7050900,22,0,4,1,2001
1/23/2001,86.89491382,88.30849597,86.69297352,87.86422729,8463100,23,1,4,1,2001
1/24/2001,88.04594814,88.73254499,87.78342582,88.12672424,6199900,24,2,4,1,2001
1/25/2001,88.04592204,88.69213064,87.66223568,87.9045639,10818300,25,3,4,1,2001
1/26/2001,87.33914923,87.96516394,86.88478371,87.80361176,7136800,26,4,4,1,2001
1/29/2001,87.56131433,88.46600293,87.47730401,88.27214813,6705900,29,0,5,1,2001
1/30/2001,88.07823349,89.12508826,87.7486608,89.04754639,7069100,30,1,5,1,2001
1/31/2001,88.78910127,89.62917483,88.27214202,88.54354858,9706900,31,2,5,1,2001
2/1/2001,88.59522432,89.14449584,88.04594293,89.13156891,8239100,1,3,5,2,2001
2/2/2001,88.78904583,89.17031634,87.07659721,87.10890961,8276600,2,4,5,2,2001
2/5/2001,87.1089625,87.84564026,87.07665008,87.748703,4352900,5,0,6,2,2001
2/6/2001,87.43204744,88.33673576,87.38034955,87.49020386,7106700,6,1,6,2,2001
2/7/2001,87.05726542,87.49668275,86.38520263,87.03787994,5748700,7,2,6,2,2001
2/8/2001,87.10895911,87.49667852,86.01040598,86.02332306,5943300,8,3,6,2,2001
2/9/2001,86.17197947,86.17197947,84.82139508,85.19619751,9913000,9,4,6,2,2001
2/12/2001,85.10569327,86.26887104,85.10569327,86.17194366,5804400,12,0,7,2,2001
2/13/2001,86.39813278,86.70185177,85.29957956,85.46759033,6587600,13,1,7,2,2001
2/14/2001,85.71960928,85.71960928,84.43365984,85.33834839,8400100,14,2,7,2,2001
2/15/2001,85.84237716,86.28180428,85.29310558,86.16548157,5929800,15,3,7,2,2001
2/16/2001,84.6533389,84.84073508,83.55478609,84.26560974,6434900,16,4,7,2,2001
2/20/2001,84.67922391,84.74384876,82.77937771,82.96677399,5760000,20,1,8,2,2001
2/21/2001,82.65010544,83.25753835,81.09920335,81.17675018,10910800,21,2,8,2,2001
2/22/2001,81.64846806,81.77124929,79.49659191,81.29951477,21281600,22,3,8,2,2001
2/23/2001,80.82780624,81.12506173,78.70824194,80.7502594,20173000,23,4,8,2,2001
2/26/2001,81.29308483,82.46918488,80.45301125,82.46918488,11503700,26,0,9,2,2001
2/27/2001,81.93930832,82.61136138,81.10569806,81.70667267,11415000,27,1,9,2,2001
2/28/2001,81.90696659,81.96512302,79.65815777,80.09757996,14825800,28,2,9,2,2001
3/1/2001,80.16219679,80.51760864,78.67591471,80.51760864,14672000,1,3,9,3,2001
3/2/2001,79.16058406,81.19614293,79.03134427,79.87787628,12564300,2,4,9,3,2001
3/5/2001,80.22684758,80.63395747,80.00713396,80.60810852,5293200,5,0,10,3,2001
3/6/2001,81.64848851,82.5531819,81.09274849,81.47401428,6917000,6,1,10,3,2001
3/7/2001,82.00392801,82.09439688,81.2672501,82.05562592,6371700,7,2,10,3,2001
3/8/2001,81.81001063,82.22358375,81.51275525,82.14604187,6055000,8,3,10,3,2001
3/9/2001,81.48694251,81.48694251,79.55477925,79.71633148,10020300,9,4,10,3,2001
3/12/2001,79.0571904,79.16058619,76.09109407,76.30434418,13972900,12,0,11,3,2001
3/13/2001,77.15734466,77.82940252,75.94893223,77.55799103,12888000,13,1,11,3,2001
3/14/2001,75.63872689,77.08623294,74.79865365,76.02645111,19883400,14,2,11,3,2001
3/15/2001,76.54342359,76.80837155,75.83905843,76.04584503,10370300,15,3,11,3,2001
3/16/2001,75.89424001,76.06918895,74.39099901,74.52059174,58514600,16,4,11,3,2001
3/19/2001,75.00653017,76.25707114,74.39745691,76.03676605,10067800,19,0,12,3,2001
3/20/2001,76.39317969,76.75602951,73.93745266,73.99576569,15083900,20,1,12,3,2001
3/21/2001,73.98279185,74.68257772,72.50546943,72.73873138,19004600,21,2,12,3,2001
3/22/2001,72.5832186,72.95903007,70.00438528,72.00006866,28624800,22,3,12,3,2001
3/23/2001,73.3802511,74.2938619,72.24633993,74.17723083,12861700,23,4,12,3,2001
3/26/2001,74.96767294,75.33700355,74.36508036,75.1231842,9943800,26,0,13,3,2001
3/27/2001,74.91583474,76.87911862,74.69552959,76.65881348,12880700,27,1,13,3,2001
3/28/2001,75.74520111,75.77759557,74.44930376,74.54001617,10953300,28,2,13,3,2001
3/29/2001,74.31968456,75.48599374,72.66093813,74.8250885,12060300,29,3,13,3,2001
3/30/2001,74.87046978,75.60913086,74.19012171,75.60913086,9183600,30,4,13,3,2001
4/2/2001,75.35646239,76.05624348,73.73659007,73.99576569,10561000,2,0,14,4,2001
4/3/2001,73.85319215,73.96334224,71.31322958,71.52705383,12836000,3,1,14,4,2001
4/4/2001,71.64368655,72.63504725,70.82079388,71.82511139,14884300,4,2,14,4,2001
4/5/2001,73.41257589,74.83157991,72.89421505,74.5464859,21522800,5,3,14,4,2001
4/6/2001,73.85970965,74.12537113,72.60916781,73.41262817,14937800,6,4,14,4,2001
4/9/2001,73.86618457,74.50765269,73.07568602,74.22903442,9034300,9,0,15,4,2001
4/10/2001,74.80570263,76.29598716,74.62427772,75.58324432,17873600,10,1,15,4,2001
4/11/2001,76.96336297,77.09943163,75.25277841,75.6350708,12722300,11,2,15,4,2001
4/12/2001,75.35644632,77.06703073,75.13614116,77.00871277,9233200,12,3,15,4,2001
4/16/2001,76.64586249,77.03463077,75.75169494,76.19877625,7350000,16,0,16,4,2001
4/17/2001,76.01083526,77.53351815,75.8229296,77.27433777,10924700,17,1,16,4,2001
4/18/2001,78.44067125,81.64153954,78.20093339,80.34564209,32481600,18,2,16,4,2001
4/19/2001,80.50766531,81.53790187,80.07354066,81.41479492,13809900,19,3,16,4,2001
4/20/2001,80.92877422,81.25274849,80.12531941,80.66959381,7626700,20,4,16,4,2001
4/23/2001,80.11887143,80.27437776,78.99144188,79.20526123,8451800,23,0,17,4,2001
4/24/2001,79.38667925,80.1188645,78.4665932,78.77761078,10044700,24,1,17,4,2001
4/25/2001,78.67395832,80.13184342,78.36942153,79.80786896,8249000,25,2,17,4,2001
4/26/2001,80.17069596,81.13613815,80.02166558,80.16421509,10590400,26,3,17,4,2001
4/27/2001,80.94177175,81.53788353,80.47524778,81.49900818,7938700,27,4,17,4,2001
4/30/2001,81.93310216,82.46441984,80.77975439,82.06917572,10766900,30,0,18,4,2001
5/1/2001,81.03893605,82.3866704,80.73439939,82.32187653,10578000,1,1,18,5,2001
5/2/2001,82.55515918,82.73658406,81.641549,82.17286682,9572900,2,2,18,5,2001
5/3/2001,81.72575016,81.7387119,80.48817098,81.12963867,9926200,3,3,18,5,2001
5/4/2001,80.11886107,82.51626938,79.98279243,82.50978851,12145300,4,4,18,5,2001
5/7/2001,82.19878816,82.53571937,81.79058218,81.79705811,7185200,7,0,19,5,2001
5/8/2001,82.19879176,82.3542981,81.35645627,81.75818634,6952600,8,1,19,5,2001
5/9/2001,81.15561433,81.99795003,81.03250243,81.41479492,9507400,9,2,19,5,2001
5/10/2001,82.45797062,82.61347695,81.49252329,81.6545105,6872400,10,3,19,5,2001
5/11/2001,81.64152222,81.95901564,80.60480546,81.09076691,7734400,11,4,19,5,2001
5/14/2001,80.92881031,81.27870328,80.64371124,81.25278473,7914000,14,0,20,5,2001
5/15/2001,81.34994484,81.96549401,80.89637788,81.62856293,9782200,15,1,20,5,2001
5/16/2001,80.88993865,83.71499626,80.74739404,83.55300903,14909000,16,2,20,5,2001
5/17/2001,83.58538306,84.28516885,83.30028405,83.68257141,11824600,17,3,20,5,2001
5/18/2001,83.64369254,84.06486511,83.00222967,84.06486511,6683100,18,4,20,5,2001
5/21/2001,84.12962877,85.42552573,83.68254273,85.30241394,11531500,21,0,21,5,2001
5/22/2001,85.41907726,85.58754036,84.92663981,85.19229126,8342700,22,1,21,5,2001
5/23/2001,84.91369295,84.91369295,83.74738312,83.74738312,12330800,23,2,21,5,2001
5/24/2001,83.88990191,84.23331386,83.29379041,83.99357605,7902800,24,3,21,5,2001
5/25/2001,84.00659435,84.03899379,82.87268841,83.00228119,7425000,25,4,21,5,2001
5/29/2001,83.07999269,83.16422919,82.2247005,82.34133148,9003900,29,1,22,5,2001
5/30/2001,82.02382248,82.34779683,80.99358644,81.18797302,10041800,30,2,22,5,2001
5/31/2001,81.27219973,82.13397263,81.16204965,81.60913086,9874200,31,3,22,5,2001
6/1/2001,81.77113834,82.35429326,81.07135737,82.11455536,8848300,1,4,22,6,2001
6/4/2001,82.15990055,82.56810647,81.69337668,82.50978851,5623500,4,0,23,6,2001
6/5/2001,82.60698667,83.73441614,82.46443715,83.45580292,9115400,5,1,23,6,2001
6/6/2001,83.47525498,83.47525498,82.52276934,82.76251221,12064900,6,2,23,6,2001
6/7/2001,82.32188574,83.16422104,82.28948633,83.06054688,7355300,7,3,23,6,2001
6/8/2001,82.74304421,82.85319925,81.73224586,82.28948212,8170600,8,4,23,6,2001
6/11/2001,82.10160144,82.28302634,81.25927087,81.70635223,7012200,11,0,24,6,2001
6/12/2001,80.90286866,82.12101034,80.37155097,81.56377411,9364400,12,1,24,6,2001
6/13/2001,81.75173123,82.01739272,80.76685084,80.86404419,7629400,13,2,24,6,2001
6/14/2001,80.46230312,80.54005878,78.88778693,79.04977417,12603000,14,3,24,6,2001
6/15/2001,78.56632315,79.53451147,78.23492797,79.17712402,16821100,15,4,24,6,2001
6/18/2001,79.04715002,79.56048598,78.56630562,78.79373169,11368300,18,0,25,6,2001
6/19/2001,79.52148957,79.85288466,78.55330153,79.13811493,7732300,19,1,25,6,2001
6/20/2001,78.74827561,79.83342681,78.68979177,79.55401611,8787200,20,2,25,6,2001
6/21/2001,79.41749583,80.77555731,79.37201064,80.45716095,12259100,21,3,25,6,2001
6/22/2001,80.24274755,80.30772571,79.37852866,79.82688141,12212000,22,4,25,6,2001
6/25/2001,80.10634035,80.21030943,78.94971162,79.09266663,8406800,25,0,26,6,2001
6/26/2001,78.55981217,79.52800035,78.34537973,78.98217773,8005800,26,1,26,6,2001
6/27/2001,79.01465547,79.43052169,78.56630265,78.93668365,10105100,27,2,26,6,2001
6/28/2001,79.27457007,80.53516728,79.22908486,79.37203979,10269300,28,3,26,6,2001
6/29/2001,79.79443582,80.58068331,79.44354765,79.66447449,9824200,29,4,26,6,2001
7/2/2001,79.7944113,80.78209236,79.67744861,80.65863037,8522200,2,0,27,7,2001
7/3/2001,80.56118831,80.63916016,79.95688175,80.63916016,3303100,3,1,27,7,2001
7/5/2001,79.96986041,80.34674077,79.05365674,79.06665039,5517900,5,3,27,7,2001
7/6/2001,78.82622207,78.94318476,77.35769653,77.35769653,11665900,6,4,27,7,2001
7/9/2001,77.64361178,78.32589507,77.45517158,77.78006744,8339300,9,0,28,7,2001
7/10/2001,78.16342106,78.3908471,76.81185353,76.84434509,8630700,10,1,28,7,2001
7/11/2001,76.7403919,77.25372789,76.08410095,76.92233276,15328600,11,2,28,7,2001
7/12/2001,77.65010338,78.93019374,77.52664137,78.74825287,12002800,12,3,28,7,2001
7/13/2001,78.52082501,79.48251889,78.377875,79.43053436,10433800,13,4,28,7,2001
7/16/2001,79.12512551,79.45652063,78.16343666,78.43634796,6915300,16,0,29,7,2001
7/17/2001,78.10492808,79.24206309,77.86450842,79.17058563,7469800,17,1,29,7,2001
7/18/2001,78.33888501,79.04066123,78.01398917,78.63129425,7709300,18,2,29,7,2001
7/19/2001,79.39155348,79.91138884,78.46885041,79.32007599,10082900,19,3,29,7,2001
7/20/2001,78.72226896,79.23560502,78.57281468,78.84572601,6705800,20,4,29,7,2001
7/23/2001,79.14463501,79.19661458,77.29272461,77.29272461,8065200,23,0,30,7,2001
7/24/2001,77.32521161,77.45516797,75.8631803,76.54546356,12269000,24,1,30,7,2001
7/25/2001,76.62340551,77.63708353,76.32450204,77.39015961,12088500,25,2,30,7,2001
7/26/2001,77.36419128,78.52731892,77.03929546,78.2024231,12898200,26,3,30,7,2001
7/27/2001,78.51430323,78.85219261,77.91649628,78.50130463,8478800,27,4,30,7,2001
7/30/2001,78.74826791,78.85223201,78.16995361,78.52733612,8547700,30,0,31,7,2001
7/31/2001,78.62480014,79.71645046,78.49484378,78.85222626,11918100,31,1,31,7,2001
8/1/2001,79.25506079,79.72940575,78.98214958,79.34603119,11940800,1,2,31,8,2001
8/2/2001,80.0738321,80.08682576,79.20310866,79.67095947,11070100,2,3,31,8,2001
8/3/2001,79.50849935,79.50849935,78.55980423,79.23558807,10816300,3,4,31,8,2001
8/6/2001,78.85223078,78.95619984,78.03999106,78.16995239,8550100,6,0,32,8,2001
8/7/2001,78.15043075,78.75473711,77.91651034,78.47532654,8865100,7,1,32,8,2001
8/8/2001,78.05298497,78.72876897,76.95483536,77.01981354,15183800,8,2,32,8,2001
8/9/2001,77.13023736,77.30568382,76.58441496,77.24720001,14118500,9,3,32,8,2001
8/10/2001,77.19524486,77.87102377,76.24654475,77.51364136,11173300,10,4,32,8,2001
8/13/2001,77.71506767,77.87751556,77.20173176,77.53312683,7431600,13,0,33,8,2001
8/14/2001,78.06595365,78.20240928,77.19523539,77.50063324,13178100,14,1,33,8,2001
8/15/2001,77.47466483,77.72158389,76.7274034,76.83136749,8520600,15,2,33,8,2001
8/16/2001,76.54548672,77.16278704,76.02565123,77.09780884,10734700,16,3,33,8,2001
8/17/2001,76.44798022,76.59093516,75.38232243,75.86316681,11604600,17,4,33,8,2001
8/20/2001,75.89565689,76.61042662,75.733209,76.56494141,10417400,20,0,34,8,2001
8/21/2001,76.54547047,77.02631498,75.24588696,75.25888062,14480800,21,1,34,8,2001
8/22/2001,75.86315559,76.30501399,75.23285706,76.03859711,11752300,22,2,34,8,2001
8/23/2001,75.99962667,76.36350839,75.69422382,75.76570129,8744100,23,3,34,8,2001
8/24/2001,76.16208959,77.40968855,75.85668668,77.33821106,11687700,24,4,34,8,2001
8/27/2001,77.30569583,77.4551451,76.84434445,76.87683105,7425100,27,0,35,8,2001
8/28/2001,76.85733673,76.99379235,75.75269318,75.75269318,12046600,28,1,35,8,2001
8/29/2001,76.11010899,76.14260056,74.8365177,75.07694244,16180000,29,2,35,8,2001
8/30/2001,74.62854905,75.20686306,72.80263661,73.6343689,17692600,30,3,35,8,2001
8/31/2001,73.68636997,74.57658131,73.51092346,74.17371368,15985400,31,4,35,8,2001
9/4/2001,73.97878962,75.48630628,73.66689235,73.69937897,24473400,4,1,36,9,2001
9/5/2001,73.88131714,74.19971865,72.74418162,73.88131714,21477100,5,2,36,9,2001
9/6/2001,73.19903619,73.62140179,71.97742462,71.97742462,21653000,6,3,36,9,2001
9/7/2001,71.49006603,72.28931184,70.58685615,70.64533997,33133900,7,4,36,9,2001
9/10/2001,69.98252318,71.70447116,69.98252318,71.50953674,23408700,10,0,37,9,2001
9/17/2001,65.62897005,69.13784666,64.97917826,67.77328491,32388700,17,0,38,9,2001
9/18/2001,67.79274251,68.423041,67.16244401,67.6108017,22029200,18,1,38,9,2001
9/19/2001,67.64329916,67.90321677,64.04345339,66.24624634,42771800,19,2,38,9,2001
9/20/2001,65.23910288,66.15530681,64.04348329,64.14095306,36210900,20,3,38,9,2001
9/21/2001,61.49224637,64.56424922,61.17917875,63.44893646,49782100,21,4,38,9,2001
9/24/2001,65.04038275,65.97959564,64.60990852,65.67956543,25549600,24,0,39,9,2001
9/25/2001,65.71214255,66.52742968,65.1577483,66.36437225,25466200,25,1,39,9,2001
9/26/2001,66.75571763,66.78833111,65.50343764,66.12957764,18587500,26,2,39,9,2001
9/27/2001,66.03829502,66.71661489,65.22300743,66.7035675,20536800,27,3,39,9,2001
9/28/2001,67.16664889,71.49745578,66.8535763,68.11890411,21687200,28,4,39,9,2001
10/1/2001,67.76668898,68.04062435,67.06880317,68.00801086,20457400,1,0,40,10,2001
10/2/2001,67.83190995,68.86243439,67.60363047,68.86243439,19833100,2,1,40,10,2001
10/3/2001,68.22319946,70.36251126,68.06014209,70.01683044,32045800,3,2,40,10,2001
10/4/2001,70.62997116,71.07348766,69.62553659,70.07557678,32674100,4,3,40,10,2001
10/5/2001,69.95162578,70.19295252,68.82326636,69.93858337,29796100,5,4,40,10,2001
10/8/2001,69.31245165,69.98425246,69.05156374,69.48203278,12970300,8,0,41,10,2001
10/9/2001,69.53423335,69.62554514,68.87547972,69.1102829,15976300,9,1,41,10,2001
10/10/2001,69.00589677,70.79952825,68.82326829,70.64951324,19987400,10,2,41,10,2001
10/11/2001,71.06044169,71.94095598,71.06044169,71.74528503,23006300,11,3,41,10,2001
10/12/2001,71.19089472,71.67354346,69.9842704,71.41917419,31360500,12,4,41,10,2001
10/15/2001,70.85172901,71.38655731,70.47995818,71.28872681,16873000,15,0,42,10,2001
10/16/2001,71.61483399,72.14313854,71.06043468,71.73875427,15877100,16,1,42,10,2001
10/17/2001,72.44314867,72.49532824,70.21252441,70.21252441,28542300,17,2,42,10,2001
10/18/2001,70.32340814,70.54516883,69.62552254,70.06251526,16510000,18,3,42,10,2001
10/19/2001,69.78855113,70.38208232,69.14284537,70.01683044,21912500,19,4,42,10,2001
10/22/2001,69.98428213,71.46484206,69.92557884,71.39962006,17540600,22,0,43,10,2001
10/23/2001,71.71917811,71.92789142,70.68865398,71.0343399,22062500,23,1,43,10,2001
10/24/2001,71.08002566,71.38656958,70.58432948,70.84522247,16065200,24,2,43,10,2001
10/25/2001,70.08209136,72.13661627,69.61900879,72.11705017,27467900,25,3,43,10,2001
10/26/2001,71.71265271,72.91275794,71.5300292,71.95397949,18623300,26,4,43,10,2001
10/29/2001,71.84963166,72.10400086,70.08208466,70.08208466,18727500,29,0,44,10,2001
10/30/2001,70.01687279,70.24515224,68.84938077,69.24072266,26178600,30,1,44,10,2001
10/31/2001,69.72338767,70.34952787,69.00593567,69.00593567,28124200,31,2,44,10,2001
11/1/2001,69.52769902,71.0995753,68.94069118,70.77346039,29806800,1,3,44,11,2001
11/2/2001,70.72779899,71.3408916,70.35602821,71.25610352,17575900,2,4,44,11,2001
11/5/2001,71.82354989,72.45620864,71.71266704,72.188797,15929500,5,0,45,11,2001
11/6/2001,71.97355022,73.36280274,71.64743536,73.31062317,23245800,6,1,45,11,2001
11/7/2001,72.89972656,73.78024082,72.81493847,73.21279907,19716000,7,2,45,11,2001
11/8/2001,73.61716773,74.40636507,72.98450413,73.44106293,22563500,8,3,45,11,2001
11/9/2001,73.21277653,73.67585898,72.68447212,73.51932526,15895800,9,4,45,11,2001
11/12/2001,72.39750951,73.4736897,71.74527969,73.06930542,26068800,12,0,46,11,2001
11/13/2001,73.9889306,74.71290588,73.8193495,74.71290588,15296200,13,1,46,11,2001
11/14/2001,75.11733222,75.26734732,74.16507697,74.78469849,17571300,14,2,46,11,2001
11/15/2001,74.59553878,75.12384343,74.30855602,74.92165375,19470200,15,3,46,11,2001
11/16/2001,75.05860312,75.07164552,73.96285691,74.58899689,18134900,16,4,46,11,2001
11/19/2001,74.95427247,75.56084659,74.64772357,75.50866699,13625400,19,0,47,11,2001
11/20/2001,75.24777032,75.52822939,74.77164027,74.87599945,16209700,20,1,47,11,2001
11/21/2001,74.68030462,74.79118248,74.03459858,74.38027954,11470200,21,2,47,11,2001
11/23/2001,74.38027955,75.4955918,74.35418976,75.44993591,6717100,23,4,47,11,2001
11/26/2001,75.49558217,75.88039527,75.05206581,75.6129837,13726000,26,0,48,11,2001
11/27/2001,75.41081338,76.24566675,74.41289758,75.28688812,19261400,27,1,48,11,2001
11/28/2001,74.83682856,75.11728751,73.86500777,73.92370605,20195500,28,2,48,11,2001
11/29/2001,74.13245613,74.95426226,73.70198199,74.92165375,16354700,29,3,48,11,2001
11/30/2001,74.61511269,74.94775139,74.36726211,74.38683319,13680300,30,4,48,11,2001
12/3/2001,74.12589895,74.4063579,73.70847239,73.94327545,15220400,3,0,49,12,2001
12/4/2001,74.30202285,75.20210322,73.93025204,75.19557953,17239900,4,1,49,12,2001
12/5/2001,75.40427041,76.96309888,75.37165694,76.57176208,25204000,5,2,49,12,2001
12/6/2001,76.53263092,76.92397272,76.26521933,76.53263092,17972900,6,3,49,12,2001
12/7/2001,76.24566361,76.36958389,75.46298487,76.02390289,18857800,7,4,49,12,2001
12/10/2001,75.56084494,75.91304974,74.58249994,74.60206604,13862700,10,0,50,12,2001
12/11/2001,74.94120636,75.4760346,74.28897654,74.452034,20833300,11,1,50,12,2001
12/12/2001,74.71292429,74.86293435,73.7737118,74.53681946,16171500,12,2,50,12,2001
12/13/2001,73.99548935,74.15854685,73.07584767,73.08889008,19026700,13,3,50,12,2001
12/14/2001,73.2649624,74.02154625,73.0497254,73.78674316,16721900,14,4,50,12,2001
